Date,Close,High,Low,Open,Volume
2015-04-02,28.01819610595703,28.071853201619977,27.765558979221026,27.953359666905495,128880400
2015-04-06,28.472047805786133,28.507820337951532,27.796857465582292,27.82815757836291,148776000
2015-04-07,28.172460556030273,28.64419845795688,28.16575363267385,28.53688427279769,140049200
2015-04-08,28.080793380737305,28.25965262176667,27.939942879793175,28.136686680342965,149316800
2015-04-09,28.295425415039062,28.299897834526416,27.870637673066224,28.136688637803104,129936000
2015-04-10,28.416152954101562,28.440746142192204,28.004779091000117,28.1590434367991,160752000
2015-04-13,28.36026382446289,28.744811757895718,28.30660672698015,28.700094382824748,145460400
2015-04-14,28.237300872802734,28.45863790263033,28.150107445727365,28.393801458392254,102098400
2015-04-15,28.344614028930664,28.42286431884388,28.17246339112159,28.261893024906005,115881600
2015-04-16,28.20823097229004,28.4161541219565,28.194817125772264,28.23282416139142,113476000
2015-04-17,27.89076042175293,28.20152707476349,27.825923980413755,28.069619687911235,207828000
2015-04-20,28.527938842773438,28.644196151623284,27.984655920179712,28.074085537763946,188217200
2015-04-21,28.37368392944336,28.662091940755744,28.32002511762504,28.639736661091085,129740400
2015-04-22,28.75598907470703,28.811882384780063,28.241771645472213,28.39156530709311,150618000
2015-04-23,28.990741729736328,29.15842166036279,28.6486749441749,28.684447481458207,183083600
2015-04-24,29.127120971679688,29.205372969019635,28.8923683911167,29.174072852375026,178103600
2015-04-27,29.65699005126953,29.76430766680702,29.321630178493212,29.580975965523255,387816800
2015-04-28,29.189712524414062,30.079532785655438,28.96837726948336,30.061649934139613,475696000
2015-04-29,28.760461807250977,29.420002190988367,28.68444772347529,29.100294091395785,253544400
2015-04-30,27.980188369750977,28.760458417275565,27.852751704649663,28.760458417275565,332781600
2015-05-01,28.829769134521484,29.09358733642668,28.013728158418992,28.19258573020059,234050400
2015-05-04,28.773874282836914,29.191958546565292,28.675501514900827,28.952733550770095,203953200
2015-05-05,28.12550926208496,28.717976877919398,28.121036842874048,28.650904235580935,197085600
2015-05-06,27.948896408081055,28.33791344042844,27.58000015232617,28.295433971094788,288564000
2015-05-07,28.121763229370117,28.30585900513837,27.84337315842031,28.011753503800545,175763600
2015-05-08,28.65159797668457,28.65159797668457,28.312591761200302,28.440560745305138,222201600
2015-05-11,28.3597412109375,28.63812957860356,28.204830739749475,28.599963776756905,168143200
2015-05-12,28.258708953857422,28.485459888876736,28.02297581655047,28.198091078388448,192640000
2015-05-13,28.290136337280273,28.555054748085198,28.2587054845452,28.321567190015347,138776800
2015-05-14,28.950191497802734,28.950191497802734,28.548325273376797,28.60445205155234,180814000
2015-05-15,28.909780502319336,29.07142588991975,28.78405707323157,28.977133318103927,152832000
2015-05-18,29.228578567504883,29.34756705103558,28.8177301821096,28.822221283103115,203531600
2015-05-19,29.201642990112305,29.383493210739708,29.105103146326964,29.340836309465267,178532800
2015-05-20,29.19939613342285,29.405942277366577,29.037750729343962,29.18592625403409,145819600
2015-05-21,29.49798583984375,29.5518687736418,29.147755334422083,29.201638268220133,158921600
2015-05-22,29.75617218017578,29.852712023152026,29.500234200380945,29.54513836495043,182384000
2015-05-26,29.100610733032227,29.839241049192655,28.988357177140937,29.76964439265312,282790400
2015-05-27,29.643917083740234,29.69330892164129,29.197150130507886,29.2622556846284,183332800
2015-05-28,29.585548400878906,29.62371420071182,29.432885201547247,29.603509381807363,122933200
2015-05-29,29.248781204223633,29.51145406861931,29.16346742023482,29.462062238489587,203538000
2015-06-01,29.307167053222656,29.497999534862117,29.19716072265851,29.248796417121433,128451200
2015-06-02,29.176956176757812,29.33411052600076,29.033271710920282,29.15450408727687,134670400
2015-06-03,29.21285629272461,29.396953718334025,29.16346446759553,29.33409201829806,123934000
2015-06-04,29.042238235473633,29.316137168158033,28.94121072685873,29.09163007092206,153800400
2015-06-05,28.882843017578125,29.11633236825845,28.817737452425394,29.073675462324132,142507200
2015-06-08,28.69200897216797,29.008564815344652,28.474236804227125,28.938964734550975,210699200
2015-06-09,28.606698989868164,28.754874522480712,28.202587170917937,28.445053577146663,224301600
2015-06-10,28.934480667114258,29.037752030861473,28.703236879170703,28.71895231011313,156349200
2015-06-11,28.869365692138672,29.22633114073477,28.84466977537192,29.001824052202938,141563600
2015-06-12,28.55057716369629,28.81100631005222,28.53710728124816,28.779575442437377,147544800
2015-06-15,28.494434356689453,28.566276544129387,28.222781031905555,28.31033864432132,175955600
2015-06-16,28.647104263305664,28.7032310356526,28.370961502556508,28.519135290868775,125976400
2015-06-17,28.57975196838379,28.709964773011993,28.45402683884702,28.674044530896552,131672400
2015-06-18,28.70996856689453,28.80650669256314,28.56179476520162,28.564040315897163,141628800
2015-06-19,28.4226016998291,28.696500666553327,28.377700959942988,28.671804745759935,218867600
2015-06-22,28.64935302734375,28.750380543759043,28.53036453067803,28.622411556968107,136157200
2015-06-23,28.519128799438477,28.649343292729135,28.485452401124995,28.620157994378925,121075600
2015-06-24,28.76160430908203,29.14102185080033,28.53934276284116,28.559547579384322,221123600
2015-06-25,28.624650955200195,29.006312282795005,28.624650955200195,28.929980702417236,127752400
2015-06-26,28.456274032592773,28.734662348263427,28.40239280988143,28.662820147030576,176267200
2015-06-29,27.957870483398438,28.393414830350842,27.94664615547025,28.16666216682009,196645600
2015-06-30,28.159929275512695,28.31483974272673,28.03196028042172,28.191360136562867,177482800
2015-07-01,28.4226016998291,28.498935013059615,28.28565221646699,28.489954522511706,120955200
2015-07-02,28.38667869567871,28.442805471516195,28.236257634665773,28.384433145046298,108844000
2015-07-06,28.28789710998535,28.339534501222563,28.029713579506076,28.049920110982686,112241600
2015-07-07,28.218299865722656,28.321572933201978,27.78724490264604,28.263200603634235,187787200
2015-07-08,27.51783561706543,27.982565252958164,27.511100678014607,27.946645007069353,243046400
2015-07-09,26.956575393676758,27.852358507765906,26.7657446448603,27.805212208377398,314380000
2015-07-10,27.677230834960938,27.805199794124785,27.212501276644538,27.376392188554092,245418000
2015-07-13,28.211565017700195,28.234015386728704,27.910724591587424,28.0701244383992,165762000
2015-07-14,28.200336456298828,28.37096232880152,28.072367480135114,28.296874576061157,127072400
2015-07-15,28.47199058532715,28.546078340015207,28.193602258659197,28.225033115886873,134596800
2015-07-16,28.851402282714844,28.864875584484682,28.59097497264731,28.678532592768143,144889600
2015-07-17,29.100610733032227,29.100610733032227,28.80650696471011,28.979378399980565,184658800
2015-07-20,29.65065574645996,29.852710775752595,29.343078675403724,29.40369655447417,235600800
2015-07-21,29.35430145263672,29.84148141747718,29.2577650501334,29.82576770284685,307025600
2015-07-22,28.11277961730957,28.175641331881952,27.38762092339933,27.38762092339933,461802400
2015-07-23,28.099308013916016,28.532605050306223,28.07685593478742,28.332793878604413,203998000
2015-07-24,27.951133728027344,28.229522050217625,27.816429811667735,28.135229480051226,168649200
2015-07-27,27.56273651123047,27.751323370004943,27.416808263347612,27.634578716274724,177822000
2015-07-28,27.699684143066406,27.818674339543705,27.513344560165127,27.699684143066406,134472400
2015-07-29,27.612133026123047,27.726632148602913,27.450487609175834,27.648054991157345,148046800
2015-07-30,27.47293472290039,27.51783545821553,27.324759213224574,27.46170868264498,134513200
2015-07-31,27.232711791992188,27.533550482462207,27.145154160416393,27.52456999296043,171540000
2015-08-03,26.59062385559082,27.51783764507541,26.38407600330823,27.277615095056948,279904000
2015-08-04,25.737497329711914,26.424488601628678,25.425432555027275,26.361626879081193,496554400
2015-08-05,25.908126831054688,26.36612164696548,25.167252511493817,25.358083256576553,397250400
2015-08-06,25.964502334594727,26.27346993956854,25.736724992839505,26.15394284089159,211612000
2015-08-07,26.05245590209961,26.217088700035536,25.822422848637153,25.840465129075227,154681600
2015-08-10,26.999652862548828,27.060543403498688,26.280232902053893,26.280232902053893,219806400
2015-08-11,25.59463882446289,26.65234365161192,25.55855599119331,26.56889941122878,388331200
2015-08-12,25.989309310913086,26.029903581079616,24.724123231430553,25.378141263843954,404870000
2015-08-13,25.96900749206543,26.250911607870293,25.831438145904162,26.16972308487,194143200
2015-08-14,26.15168571472168,26.230618537834065,25.71191589980518,25.78182758304665,171718000
2015-08-17,26.422313690185547,26.532819638114486,26.04794414327424,26.16972694574154,163538800
2015-08-18,26.273469924926758,26.485462421696244,26.162963966669015,26.257683359461367,138242800
2015-08-19,25.937442779541016,26.277981823024263,25.86301965588968,26.183262422344423,193146000
2015-08-20,25.40520477294922,25.7885937653902,25.175170000999394,25.72770322023086,274006400
2015-08-21,23.85134506225586,25.236058008232405,23.82653736121994,24.90453847675807,513102000
2015-08-24,23.255962371826172,24.53693473267599,20.748142758160704,21.395395222317198,648825200
2015-08-25,23.395793914794922,25.057901770599347,23.341668787781554,25.057901770599347,414406400
2015-08-26,24.737651824951172,24.782755797615508,23.691223829560954,24.151289856677224,387098400
2015-08-27,25.466089248657227,25.538256631938125,24.81207136983313,25.310479350067684,338464400
2015-08-28,25.549535751342773,25.554045460432746,25.15486996262777,25.29694902714691,212657600
2015-08-31,25.430011749267578,25.829187295353176,25.258613532810827,25.26537895756722,224917200
2015-09-01,24.29336929321289,25.23154529335964,24.212180770432113,24.84139096168006,307383600
2015-09-02,25.33529281616211,25.33529281616211,24.611363054760677,24.859440121171744,247555200
2015-09-03,24.89101219177246,25.434522558173047,24.81658907502262,25.36912058169045,212935600
2015-09-04,24.642934799194336,24.909052411318573,24.471538298278528,24.575278829024374,199985200
2015-09-08,25.32852554321289,25.384906377719627,24.879734582309084,25.202233024511884,219374400
2015-09-09,24.84139633178711,25.71417055944383,24.75569636109994,25.65553572967597,340043200
2015-09-10,25.387163162231445,25.547284532502452,24.78501623728133,24.868458774677904,251571200
2015-09-11,25.757017135620117,25.757017135620117,25.204485712067463,25.211251136098557,199662000
2015-09-14,26.00510025024414,26.361427601576082,25.903615418060394,26.29151590476536,233453600
2015-09-15,26.223852157592773,26.280232989276833,25.804378632214856,26.144919337356377,173364800
2015-09-16,26.253170013427734,26.282487425058154,26.034412121844227,26.2170854570152,148694000
2015-09-17,25.691617965698242,26.271212869074777,25.646513986843505,26.084029808281766,256450400
2015-09-18,25.585617065429688,25.77731324218455,25.229291567882793,25.305968662099787,297141200
2015-09-21,25.982545852661133,26.01863041581005,25.632985680341015,25.635239675082815,200888000
2015-09-22,25.574342727661133,25.750250627489013,25.375881121204046,25.569831298092794,201384800
2015-09-23,25.781831741333008,25.872041433985352,25.55179865964596,25.62622006452288,143026800
2015-09-24,25.9351863861084,26.047948066048,25.342060569044502,25.540520506319794,200878000
2015-09-25,25.86978530883789,26.316322334062082,25.71417363449197,26.25994149212304,224607600
2015-09-28,25.357839584350586,25.838203578432022,25.357839584350586,25.675826532374586,208436000
2015-09-29,24.595577239990234,25.5991572304333,24.324949894593622,25.445801275880097,293461600
2015-09-30,24.875225067138672,25.154873526709107,24.52115349249179,24.84590593177772,265892000
2015-10-01,24.71284294128418,24.721864079506634,24.200904100948506,24.597825579705606,255716400
2015-10-02,24.893264770507812,25.035345570877453,24.255035048512177,24.358775574775095,232079200
2015-10-05,24.983474731445312,25.11653439357338,24.597830035755884,24.78050338618601,208258800
2015-10-06,25.102998733520508,25.199973824285006,24.755692634517555,24.949642816046556,192787200
2015-10-07,24.983474731445312,25.2067423509273,24.674508864234507,25.199976926186405,187062400
2015-10-08,24.694805145263672,24.85041679677311,24.403879837079565,24.85041679677311,247918400
2015-10-09,25.285675048828125,25.321757885014573,24.69254762094233,24.80756499496148,211064400
2015-10-12,25.168407440185547,25.427759656636223,25.13232459614219,25.423249946358332,121868800
2015-10-13,25.211246490478516,25.360090953554288,24.96091552381808,24.99248864388282,132197200
2015-10-14,24.854928970336914,25.150364017434647,24.70833844415473,25.09849460886054,177849600
2015-10-15,25.22703742980957,25.281162542087,24.918069877705264,25.017300684052458,150694000
2015-10-16,25.042110443115234,25.258612630619197,24.92709306454529,25.208997223369163,156930400
2015-10-19,25.197725296020508,25.20223500606876,24.832376840272524,24.98798850634037,119036800
2015-10-20,25.657785415649414,25.747995080936935,24.99249236029068,25.109763720740077,195871200
2015-10-21,25.655532836914062,26.06598520204166,25.642000267980254,25.709657950830245,167180800
2015-10-22,26.047943115234375,26.047943115234375,25.73221012729208,25.784081247272333,166616400
2015-10-23,26.855321884155273,26.889150731977324,26.235132649642118,26.318575190915617,237467600
2015-10-26,25.998327255249023,26.641068353373214,25.91713872489583,26.629793220083585,265335200
2015-10-27,25.833696365356445,26.282487279461453,25.707402139218566,26.025390838568626,279537600
2015-10-28,26.898160934448242,26.904928078178962,26.17423140980868,26.37043728345357,342205600
2015-10-29,27.18232536315918,27.218409920089425,26.672642180460905,26.76961727645297,204909200
2015-10-30,26.95003890991211,27.33793932684136,26.93876205476159,27.28606820199809,197461200
2015-11-02,27.32891082763672,27.36950508639813,26.97483935089787,27.24321260163199,128813200
2015-11-03,27.64240074157715,27.849881839160748,27.220671399669893,27.24096939867636,182076000
2015-11-04,27.513843536376953,27.924295887521605,27.428145298878636,27.76868425463169,179544400
2015-11-05,27.387012481689453,27.7878984379959,27.21941133185182,27.597647036366162,158210800
2015-11-06,27.418716430664062,27.58858292444988,27.31906259599689,27.430041554771652,132169200
2015-11-09,27.307741165161133,27.588586655705036,27.189967807181937,27.396071615638423,135485600
2015-11-10,26.44708251953125,26.74151849601394,26.286275763381063,26.476527153962422,236511600
2015-11-11,26.29759979248047,26.594299399266568,26.093759642486745,26.35648733091675,180872000
2015-11-12,26.209270477294922,26.45840768113807,26.193416338722308,26.33157457255716,130102400
2015-11-13,25.443735122680664,26.1752942515594,25.42788098566949,26.091492825659564,183249600
2015-11-16,25.860477447509766,25.874066215304232,25.14024337888764,25.226308454871752,152426800
2015-11-17,25.749496459960938,26.05752117761226,25.66569503319784,26.028076545737232,110467600
2015-11-18,26.56485366821289,26.610150706516855,26.159438781898775,26.21832631407093,186698800
2015-11-19,26.902328491210938,27.122022814703215,26.444822060823707,26.644131502026866,173183200
2015-11-20,27.02010154724121,27.160523429862053,26.918180599433757,26.99745129574739,137148400
2015-11-23,26.669044494628906,27.117492882107264,26.576183297960068,27.013306559220197,129930000
2015-11-24,26.92497444152832,27.0314244007081,26.526355597243096,26.573918014073556,171212800
2015-11-25,26.732460021972656,27.004247488969433,26.707546127631993,26.999716747468447,85553200
2015-11-27,26.682636260986328,26.81853087898355,26.635073835876035,26.791351609789736,52185600
2015-11-30,26.793611526489258,27.045014099445353,26.669042061341106,26.723398860691436,156721200
2015-12-01,26.576181411743164,26.909120054457905,26.467467810839285,26.895531286337803,139409600
2015-12-02,26.336101531982422,26.750576201163025,26.290804490442284,26.576178962493618,133546400
2015-12-03,26.09149932861328,26.451617284723575,25.869541355136793,26.397260476847748,166278000
2015-12-04,26.958946228027344,27.00877401211422,26.071111052572874,26.111879082464736,231108000
2015-12-07,26.789079666137695,27.14693218018571,26.682629714543666,26.947622772246127,128336800
2015-12-08,26.77775764465332,26.861557351127498,26.467467528110483,26.616949159749414,137238000
2015-12-09,26.186620712280273,26.65545219122175,26.064316622821007,26.644127066505153,185445600
2015-12-10,26.31119155883789,26.48558882347742,26.161709917118493,26.281748650249487,116850800
2015-12-11,25.63398551940918,26.13452522939793,25.55924385006985,26.089228190509942,187544800
2015-12-14,25.475446701049805,25.520743744464255,24.86619161768823,25.40749940795669,257274800
2015-12-15,25.02473258972168,25.54792259087953,24.993024314254104,25.353142197023605,213292400
2015-12-16,25.217252731323242,25.364470741858202,24.641972915093557,25.156101538501645,224954000
2015-12-17,24.6827335357666,25.42335065191137,24.6827335357666,25.37125750274042,179091200
2015-12-18,24.01459312438965,24.805038089666578,23.964765341093603,24.66688159230673,385813200
2015-12-21,24.309030532836914,24.318090287428422,23.91040997066801,24.297705407604653,190362400
2015-12-22,24.286376953125,24.397355899811412,24.109714367334753,24.324879606142776,131157600
2015-12-23,24.59893226623535,24.65328905807525,24.27958244223704,24.29543657852248,130629600
2015-12-24,24.467573165893555,24.68726747401853,24.4494536557866,24.68726747401853,54281600
2015-12-28,24.193519592285156,24.39056535670107,24.04856698213026,24.367915107387592,106816800
2015-12-29,24.628387451171875,24.784665249618197,24.202589201457695,24.225237732022002,123724800
2015-12-30,24.306764602661133,24.61931835300155,24.27505632630652,24.59214081782414,100855200
2015-12-31,23.84020233154297,24.24108659185528,23.74054674521758,24.236557577918553,163649200
2016-01-04,23.86058235168457,23.86511309299784,23.101845611034125,23.240003845573128,270597600
2016-01-05,23.26265525817871,23.973829671219143,23.194709681782307,23.951181145753672,223164000
2016-01-06,22.80740737915039,23.185644754746907,22.61942310453988,22.775699104976507,273829600
2016-01-07,21.844833374023438,22.678311819088183,21.840304360548615,22.349903911059002,324377600
2016-01-08,21.960342407226562,22.447293419295224,21.91504536199895,22.320460310280694,283192000
2016-01-11,22.315937042236328,22.435975807462988,22.04641486735014,22.41559264867601,198957600
2016-01-12,22.639806747436523,22.805144233204107,22.386138820551217,22.773435958339864,196616800
2016-01-13,22.057727813720703,22.91838530968831,22.037344666191554,22.721339577050845,249758400
2016-01-14,22.5401554107666,22.75758609058821,21.68402837286647,22.186833580006983,252680400
2016-01-15,21.998849868774414,22.130213747759157,21.5979655743225,21.788215279358152,319335600
2016-01-19,21.892398834228516,22.34311086880692,21.62967110964827,22.288754063986467,212350800
2016-01-20,21.92183494567871,22.23891937675337,21.158567632131202,21.539068603826568,289337600
2016-01-21,21.810863494873047,22.168714343917976,21.50283871060197,21.982993670575564,208646000
2016-01-22,22.970481872558594,22.97954162725782,22.279692424464965,22.338578238052648,263202000
2016-01-25,22.522037506103516,22.99539807281637,22.469944343350022,22.99313270192143,207178000
2016-01-26,22.6466064453125,22.84818126624006,22.211748521152266,22.633017675173676,300308000
2016-01-27,21.158573150634766,21.88560164317934,21.140453640596945,21.751974144586484,533478800
2016-01-28,21.310317993164062,21.407708189753574,20.925287947840737,21.242372429385988,222715200
2016-01-29,22.046403884887695,22.046403884887695,21.36920331986204,21.4688588766581,257666000
2016-02-01,21.84029769897461,21.903714236108698,21.6070146968152,21.849357451132484,163774000
2016-02-02,21.398653030395508,21.751974847695823,21.353354253836724,21.61155123232105,149428800
2016-02-03,21.822185516357422,21.933164493577326,21.308056936689525,21.516426122318794,183857200
2016-02-04,21.997520446777344,22.163755064003187,21.67643952494038,21.82900990437601,185886800
2016-02-05,21.410017013549805,22.070398679421377,21.334871494254173,21.97931125355148,185672400
2016-02-08,21.635459899902344,21.792583936853898,21.186855737656693,21.207349497427153,216085600
2016-02-09,21.63090705871582,21.847239948350005,21.389526816710863,21.471505339910365,177324800
2016-02-10,21.46694564819336,21.940598855421705,21.428234058260255,21.84268018024804,169374400
2016-02-11,21.33714485168457,21.56941784655839,21.08437810056491,21.357640345278348,200298800
2016-02-12,21.40317726135254,21.519313726652076,21.180014980805534,21.44872182487562,161405600
2016-02-16,22.006633758544922,22.05445425700112,21.544367202787214,21.637730536721367,196231600
2016-02-17,22.34365463256836,22.36414838548047,21.895050620450537,22.013463024420584,179452800
2016-02-18,21.920103073120117,22.518999910825947,21.881389749414147,22.507613332556907,156084000
2016-02-19,21.87000274658203,22.033959728300196,21.81535099845856,21.860893832336828,141496800
2016-02-22,22.06128692626953,22.065842252518742,21.84267817470126,21.931487925733745,137123200
2016-02-23,21.562585830688477,21.974754240280237,21.53070549720336,21.951982821697708,127770400
2016-02-24,21.8836669921875,21.947427659634357,21.250612169182446,21.400906660176798,145022800
2016-02-25,22.033966064453125,22.033966064453125,21.690111836544876,21.872286699140197,110330800
2016-02-26,22.068119049072266,22.320884050844437,21.99297180504245,22.134155640961414,115964400
2016-02-29,22.018020629882812,22.368706027255385,22.008911715196117,22.0567322142904,140865200
2016-03-01,22.8924560546875,22.94710780656531,22.184253993939176,22.236629820110153,201628400
2016-03-02,22.94255828857422,22.974438627605227,22.68979150243681,22.887906526999373,132678400
2016-03-03,23.113340377807617,23.16116087355584,22.874236161718798,22.903840566716063,147822800
2016-03-04,23.457195281982422,23.625705854147398,23.083738480239624,23.311456127026588,184220400
2016-03-07,23.197601318359375,23.41621008862697,22.9903773899928,23.316013750748795,143315600
2016-03-08,23.006317138671875,23.17255181099527,22.862855624431056,22.94938771816151,126247600
2016-03-09,23.026809692382812,23.131559604260957,22.833248297491732,23.07007486504799,108806800
2016-03-10,23.038204193115234,23.281862114456366,22.80593285413572,23.092857703632745,134054400
2016-03-11,23.286407470703125,23.29096105928872,23.11334156953787,23.281852144769726,109632800
2016-03-14,23.345609664916992,23.434421135179274,23.177099112379782,23.2067035149164,100304400
2016-03-15,23.814712524414062,23.951342768496136,23.648477873593198,23.67352695436549,160270800
2016-03-16,24.13124656677246,24.208669756042326,23.816995007775667,23.821550334996417,153214000
2016-03-17,24.092531204223633,24.245101632640264,23.901247449878287,24.028768794543172,137682800
2016-03-18,24.119850158691406,24.251926796707316,23.95361726717792,24.21549114317979,176820800
2016-03-21,24.117576599121094,24.51380481468844,23.94223303967817,24.12213018758492,142010800
2016-03-22,24.30202865600586,24.43182765112474,23.95817450715317,23.96728342192353,129777600
2016-03-23,24.167675018310547,24.381730178098024,24.11530092858461,24.247377590468282,102814000
2016-03-24,24.062923431396484,24.19500008411323,23.885303944048754,24.0173805967655,104532000
2016-03-28,23.9536190032959,24.18133664230478,23.92401459832221,24.138069734941826,77645600
2016-03-29,24.520633697509766,24.54568277501059,23.88302365860301,23.88530132128879,124760400
2016-03-30,24.94875144958496,25.144588816801747,24.73014265911353,24.741529239414966,182404400
2016-03-31,24.81894874572754,25.026172662518025,24.793899662657306,24.985183411798367,103553600
2016-04-01,25.046667098999023,25.04894476225304,24.63905224393151,24.771128915096003,103496000
2016-04-04,25.30398941040039,25.547647260272036,25.11042799111941,25.144585990836525,149424800
2016-04-05,25.005674362182617,25.215175918653653,24.9168646184815,24.937360110215177,106314800
2016-04-06,25.267547607421875,25.272102932862836,24.866764098650282,25.101314713126648,105616400
2016-04-07,24.716474533081055,25.14458309991745,24.62083353474758,25.037555523871394,127207600
2016-04-08,24.74380111694336,24.99656611451699,24.63221821559574,24.800730530441925,94326800
2016-04-11,24.825777053833008,25.1878490151427,24.7825118824,24.81439221391812,117630000
2016-04-12,25.149139404296875,25.162801908205207,24.743802239769327,24.89864858365814,108929200
2016-04-13,25.51348304748535,25.581797292935594,25.2311136774596,25.2311136774596,133029200
2016-04-14,25.527145385742188,25.593183705398133,25.351803579126308,25.417841898782253,101895600
2016-04-15,25.014781951904297,25.572691202173317,24.98745694750345,25.529424295408393,187756000
2016-04-18,24.475093841552734,24.809837328434455,24.352126101794067,24.79617482535498,243286000
2016-04-19,24.34529685974121,24.593508285360898,24.190448775117243,24.56618153959857,129539600
2016-04-20,24.395387649536133,24.6139963530677,24.151729869181906,24.28380650382,122444000
2016-04-21,24.13124656677246,24.349855364964675,24.028772552485044,24.349855364964675,126210000
2016-04-22,24.065202713012695,24.247377538485683,23.8238225460067,23.91263229565411,134732400
2016-04-25,23.928571701049805,24.05837069543036,23.79877270666925,23.910353871612713,112126400
2016-04-26,23.76233673095703,23.97866954360535,23.662142145084665,23.662142145084665,224064800
2016-04-27,22.275339126586914,22.47800768402633,21.78802352360363,21.86089309776895,458408400
2016-04-28,21.594472885131836,22.289010923476905,21.462396183959235,22.227527900433614,328970800
2016-04-29,21.34625244140625,21.569416507197374,21.066160699351197,21.403181855018005,274126000
2016-05-02,21.323482513427734,21.423678844337033,21.041113088640017,21.39862976160971,192640400
2016-05-03,21.674171447753906,21.801692807875447,21.332594886844156,21.451007330192983,227325200
2016-05-04,21.448720932006836,21.838117812845194,21.364464796007148,21.67871445317125,164102000
2016-05-05,21.361665725708008,21.55182254759705,21.233367989457836,21.53578533056578,143562000
2016-05-06,21.24253273010254,21.40977774661383,21.04321153104909,21.39145074677979,174799600
2016-05-09,21.258575439453125,21.48309653977294,21.212753558216193,21.30668710380737,131745600
2016-05-10,21.402910232543945,21.437276206169045,21.102784341931862,21.3822916971245,134747200
2016-05-11,21.19442367553711,21.437273495373752,21.182967769802026,21.41665496256157,114876400
2016-05-12,20.697261810302734,21.25627632651632,20.497942378776894,21.242530641011207,305258800
2016-05-13,20.738500595092773,21.00197063721881,20.619367242335354,20.619367242335354,177571200
2016-05-16,21.50829315185547,21.625136737017783,20.99739196695424,21.166928518417254,245039200
2016-05-17,21.418947219848633,21.696163040990808,21.30897820296093,21.661798815667154,187667600
2016-05-18,21.664091110229492,21.813009179624565,21.510591726235493,21.57245083484133,168249600
2016-05-19,21.58160972595215,21.682416108930198,21.437274744082043,21.682416108930198,121768400
2016-05-20,21.815298080444336,21.863409743599778,21.65492412200019,21.6824172500573,128104000
